,date,temperature_2m_(°C),relative_humidity_2m_(%),dew_point_2m_(°C),apparent_temperature_(°C),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),wind_speed_10m_(km/h),wind_speed_100m_(km/h),wind_direction_10m(°),wind_direction_100m_(°),temperature_2m_max_(°C),temperature_2m_min_(°C),temperature_2m_mean_(°C),daylight_duration_(s),sunshine_duration_(s),precipitation_hours_(h),shortwave_radiation_sum_(MJ/m²),CO_(μg/m³),NO_(μg/m³),NO2_(μg/m³),O3_(μg/m³),SO2_(μg/m³),PM2_5_(μg/m³),PM10_(μg/m³),NH3_(μg/m³),AirQualityIndex
817,2023-02-22,16.466666666666665,46.5,3.7458333333333336,13.5375,0.0,1014.7416666666667,784.9625,71.875,0.25,0.6666666666666666,72.79166666666667,12.395833333333334,17.591666666666665,135.0,130.375,24.7,8.1,16.5,41888.32,39026.11,0.0,22.73,673.6908333333333,5.292083333333333,23.862083333333334,68.86166666666666,25.481666666666666,17.920416666666664,26.7325,3.1791666666666667,2.625
818,2023-02-23,20.9,34.0,4.3,15.8,0.0,1011.4,785.4,97.0,0.0,0.0,97.0,25.4,33.1,129.0,128.0,27.1,8.2,16.3,41951.77,38506.04,0.0,24.96,387.19,0.92,12.0,92.98,15.5,8.13,11.78,1.49,2.0
819,2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,2023-02-25,16.878260869565217,56.34782608695652,4.839130434782609,14.669565217391304,0.0,1019.9043478260869,789.2086956521739,28.82608695652174,12.08695652173913,0.6086956521739131,14.0,11.08695652173913,15.708695652173914,179.43478260869566,175.0,25.8,10.1,17.2,42078.76,39090.12,0.0,24.56,849.9934782608697,3.3434782608695657,35.23826086956522,66.90347826086956,48.65826086956522,34.61869565217391,43.47913043478261,2.4821739130434786,3.0434782608695654
821,2023-02-26,17.641666666666666,47.208333333333336,4.116666666666666,15.737499999999999,0.0,1017.875,788.1791666666667,7.833333333333333,0.0,7.875,0.0,6.375,8.5625,232.79166666666666,199.04166666666666,26.7,10.3,17.6,42142.19,39551.32,0.0,22.88,1173.675,20.485833333333332,38.34041666666666,67.14833333333333,37.4425,31.469583333333333,46.30708333333334,7.37875,3.25
822,2023-02-27,19.845833333333335,32.625,0.7833333333333333,17.658333333333335,0.0,1014.1374999999999,786.7666666666668,35.625,0.0,22.625,14.166666666666666,5.129166666666666,6.795833333333333,250.75,225.5,27.899999999999995,12.9,19.9,42205.6,38467.16,0.0,24.33,1188.8345833333333,36.59791666666666,28.44666666666667,48.01625000000001,33.23,29.602500000000003,45.852916666666665,8.084583333333333,3.0833333333333335
823,2023-02-28,20.358333333333334,34.458333333333336,2.370833333333333,18.233333333333334,0.0,1013.5833333333334,786.6583333333333,16.541666666666668,0.0,10.875,7.625,6.3125,8.604166666666666,171.29166666666666,181.70833333333334,28.7,12.0,20.4,42269.51,38534.99,0.0,24.3,1511.3541666666667,21.934166666666666,55.81708333333333,90.0775,67.64125,50.696666666666665,68.35583333333334,7.777083333333334,3.9166666666666665
824,2023-03-01,19.4875,34.833333333333336,2.158333333333333,17.0625,0.004166666666666667,1013.6833333333334,786.15,85.45833333333333,0.0,11.958333333333334,82.45833333333333,7.683333333333334,10.229166666666666,228.41666666666666,165.08333333333334,28.100000000000005,10.699999999999998,19.5,42333.96,39548.32,1.0,23.38,1412.7495833333332,32.92875,42.151666666666664,58.55708333333333,38.63458333333333,44.60125,66.81416666666667,8.684166666666666,3.6666666666666665
825,2023-03-02,19.820833333333333,33.5,1.075,16.966666666666665,0.0,1011.1958333333333,784.4250000000001,49.583333333333336,0.0,3.7083333333333335,50.416666666666664,9.725,12.858333333333334,193.79166666666666,172.5,29.899999999999995,10.6,19.8,42398.91,38885.33,0.0,25.86,1316.3687499999999,31.528750000000002,38.130833333333335,66.25708333333334,37.46208333333333,40.685833333333335,59.16583333333333,7.8495833333333325,3.625
826,2023-03-03,18.704166666666666,28.625,-2.0541666666666667,15.450000000000001,0.0,1008.5958333333333,781.6374999999999,1.0833333333333333,0.0,1.2083333333333333,0.4166666666666667,9.737499999999999,11.154166666666667,202.5,163.875,29.3,8.1,18.7,42464.29,39744.62,0.0,26.540000000000003,1235.425,33.76416666666667,32.37083333333333,65.17541666666666,39.137499999999996,33.29125,50.95416666666667,7.684583333333333,3.3333333333333335
827,2023-03-04,18.379166666666666,32.125,-1.633333333333333,15.704166666666666,0.0,1010.6208333333334,783.0208333333334,10.541666666666666,0.0,0.4166666666666667,10.5,6.925,8.133333333333333,195.58333333333334,122.875,28.7,8.1,18.4,42530.05,39957.65,0.0,26.540000000000003,1118.6,25.414583333333336,29.117500000000003,78.95,31.222083333333334,33.870416666666664,51.29666666666666,6.985833333333333,3.5416666666666665
828,2023-03-05,19.599999999999998,36.875,2.9416666666666664,17.429166666666667,0.004166666666666667,1014.1125000000001,786.5916666666667,94.66666666666667,0.0,5.666666666666667,94.41666666666667,7.0874999999999995,9.604166666666666,216.95833333333334,179.70833333333334,27.899999999999995,12.1,19.6,42596.16,39957.54,1.0,23.37,1001.0791666666668,14.925416666666669,28.433333333333334,90.55666666666667,38.1175,35.308749999999996,46.725833333333334,5.482500000000001,3.3333333333333335
829,2023-03-06,20.095833333333335,40.458333333333336,4.116666666666666,18.287499999999998,0.0,1014.8166666666666,787.4499999999999,37.916666666666664,0.0,7.666666666666667,36.75,6.7625,8.595833333333333,199.29166666666666,183.33333333333334,28.899999999999995,10.9,20.1,42662.56,37545.45,0.0,24.92,1272.28125,11.382083333333334,54.14125000000001,66.83166666666666,41.64541666666667,44.9425,62.54583333333333,8.375833333333333,3.8333333333333335
830,2023-03-07,19.608333333333334,23.875,-5.570833333333333,16.404166666666665,0.0,1014.6083333333332,786.9458333333333,68.20833333333333,0.0,0.0,69.125,7.6125,10.6625,154.625,152.08333333333334,28.2,9.7,19.6,42729.2,38490.53,0.0,26.22,1163.6612499999999,13.215000000000002,38.87916666666667,72.85958333333333,51.01166666666666,33.95041666666667,43.8825,4.839166666666666,3.3333333333333335
831,2023-03-08,19.129166666666666,41.208333333333336,1.1124999999999998,16.966666666666665,0.0,1015.0791666666668,787.0041666666666,8.458333333333334,0.0,0.125,7.625,7.429166666666667,10.125,241.375,219.66666666666666,27.8,10.4,19.1,42796.02,40233.22,0.0,26.7,972.2904166666667,16.4275,33.42875,66.21708333333333,44.47416666666667,26.230416666666667,36.776666666666664,5.645416666666667,3.0
832,2023-03-09,19.270833333333332,32.833333333333336,-0.7875,16.683333333333334,0.0,1014.7333333333332,786.8166666666666,10.0,0.0,0.375,9.541666666666666,7.045833333333333,9.995833333333334,200.66666666666666,162.29166666666666,28.3,9.6,19.3,42863.0,40302.21,0.0,26.56,1153.3700000000001,20.692083333333333,37.95125,69.79375,46.20416666666667,33.089166666666664,45.87916666666666,6.66125,3.3333333333333335
833,2023-03-10,19.829166666666666,34.416666666666664,0.7791666666666667,17.729166666666668,0.0,1014.15,786.75,13.958333333333334,0.0,1.4166666666666667,15.333333333333334,5.4750000000000005,7.579166666666667,239.95833333333334,227.58333333333334,27.399999999999995,10.800000000000002,19.8,42930.07,40323.02,0.0,25.63,1188.5570833333334,24.303749999999997,39.73041666666666,65.69125000000001,45.249583333333334,32.456250000000004,44.75625,7.423333333333333,3.3333333333333335
834,2023-03-11,19.599999999999998,37.541666666666664,1.6208333333333333,17.433333333333334,0.0,1013.775,786.3208333333333,14.041666666666666,0.0,8.666666666666666,8.583333333333334,7.1499999999999995,10.279166666666667,194.625,185.5,28.399999999999995,11.699999999999998,19.6,42997.19,40439.97,0.0,25.8,1021.3849999999999,17.629583333333333,34.060833333333335,69.46041666666666,34.266666666666666,32.441250000000004,45.520833333333336,6.728333333333333,3.25
835,2023-03-12,18.370833333333334,39.208333333333336,2.379166666666667,16.066666666666666,0.0,1013.7375000000001,785.4833333333332,30.166666666666668,0.0,21.0,21.5,6.820833333333333,9.179166666666667,213.20833333333334,176.95833333333334,25.7,11.199999999999998,18.4,43064.31,35858.04,0.0,21.95,1057.8233333333335,16.507083333333334,35.074999999999996,63.80166666666667,28.207916666666666,30.06958333333333,41.6975,6.909166666666667,3.125
836,2023-03-13,17.625,40.125,2.2875,14.954166666666666,0.016666666666666666,1015.8916666666668,786.6583333333333,65.75,0.0,59.916666666666664,47.25,8.858333333333333,11.445833333333333,186.33333333333334,187.70833333333334,24.8,10.800000000000002,17.6,43131.38,37285.75,2.0,21.78,1115.4008333333334,10.409583333333332,38.98833333333334,93.81833333333333,44.06875,44.24541666666667,53.64291666666667,4.294583333333334,3.7083333333333335
837,2023-03-14,16.245833333333334,48.625,3.8833333333333333,13.908333333333333,0.012499999999999999,1017.0124999999999,786.5749999999999,45.416666666666664,0.0,43.833333333333336,6.541666666666667,8.670833333333333,11.045833333333334,226.75,208.25,23.399999999999995,8.9,16.2,43198.37,40351.18,1.0,22.63,1231.2525,17.474999999999998,41.59041666666666,67.79791666666667,47.29125,42.861250000000005,54.99333333333333,5.942916666666666,3.4583333333333335
838,2023-03-15,16.470833333333335,51.208333333333336,5.716666666666666,14.5875,0.12916666666666668,1018.7041666666668,788.0625,66.125,0.5416666666666666,66.29166666666667,12.125,7.895833333333333,10.25,187.0,193.79166666666666,21.8,11.300000000000002,16.5,43265.21,40006.08,4.0,22.2,990.7883333333333,1.57,32.694583333333334,99.95666666666666,53.70458333333334,38.775,44.33291666666667,1.3833333333333335,3.2916666666666665
839,2023-03-16,14.558333333333332,64.0,6.2250000000000005,13.112499999999999,0.12083333333333335,1018.8249999999999,786.8083333333334,37.25,7.708333333333333,33.666666666666664,2.5416666666666665,6.216666666666666,7.454166666666667,172.625,156.625,22.3,8.1,14.6,43331.88,37389.14,6.0,21.44,1202.6033333333332,6.457083333333333,43.66791666666666,72.98,37.739583333333336,48.60791666666666,60.04458333333333,2.9129166666666664,3.75
840,2023-03-17,15.4125,53.166666666666664,4.545833333333333,13.733333333333334,0.012500000000000002,1016.0041666666666,785.2208333333333,18.833333333333332,0.16666666666666666,18.625,3.7916666666666665,6.741666666666667,9.333333333333334,205.875,188.70833333333334,23.8,8.1,15.4,43398.3,39501.4,3.0,25.74,1127.9191666666668,23.961250000000003,29.454583333333332,77.11166666666666,29.49416666666667,33.44041666666667,46.76916666666667,5.6504166666666675,3.25
841,2023-03-18,16.045833333333334,57.333333333333336,6.825,14.304166666666667,0.3666666666666667,1015.35,785.1708333333332,30.333333333333332,1.3333333333333333,28.875,8.625,9.237499999999999,12.616666666666667,153.125,155.375,22.600000000000005,9.1,16.0,43464.44,40160.08,6.0,23.929999999999996,912.34875,22.263333333333335,24.723333333333333,39.97833333333333,15.07,21.910416666666666,34.51541666666667,4.465416666666667,2.4583333333333335
842,2023-03-19,13.920833333333334,66.75,6.479166666666667,12.179166666666667,0.05833333333333333,1018.6791666666667,786.2666666666668,50.666666666666664,31.208333333333332,22.875,1.9166666666666667,8.987499999999999,11.716666666666667,246.91666666666666,232.70833333333334,21.600000000000005,8.0,13.9,43530.34,40777.29,5.0,23.290000000000003,709.7120833333333,3.8225,25.487916666666667,51.71791666666667,25.197916666666668,16.237916666666667,22.69333333333333,1.59875,2.2916666666666665
843,2023-03-20,12.4,65.125,4.4624999999999995,10.179166666666667,0.0,1019.8958333333334,786.1,26.541666666666668,19.833333333333332,8.041666666666666,1.125,9.7125,13.295833333333334,241.08333333333334,167.75,23.2,4.9,12.4,43596.48,39745.59,0.0,26.28,945.3104166666667,14.897916666666667,29.58791666666667,75.11125,35.652499999999996,28.842083333333335,39.435833333333335,4.925416666666666,3.1666666666666665
844,2023-03-21,16.504166666666666,47.541666666666664,2.5916666666666663,14.725,0.0,1017.1083333333332,786.7833333333333,8.958333333333334,0.0,7.583333333333333,3.1666666666666665,5.854166666666667,7.2,170.5,129.45833333333334,26.899999999999995,7.2,16.5,43662.89,41114.52,0.0,27.63,1124.8579166666666,23.81458333333333,28.080416666666665,92.26375,30.218333333333334,35.96875,50.33375,5.619166666666666,3.4583333333333335
845,2023-03-22,18.679166666666667,44.291666666666664,4.820833333333334,16.9875,0.0,1017.4375,788.5458333333332,14.708333333333334,0.0,6.833333333333333,8.708333333333334,7.104166666666667,9.195833333333333,153.25,171.41666666666666,26.8,10.9,18.7,43729.54,40991.63,0.0,26.459999999999997,1743.475416666667,29.04625,60.736250000000005,72.19791666666667,48.25083333333333,53.19875,74.57625,9.723333333333333,3.9583333333333335
846,2023-03-23,19.379166666666666,35.833333333333336,2.1458333333333335,17.150000000000002,0.0,1016.525,788.2791666666667,72.58333333333333,0.0,6.083333333333333,69.375,7.079166666666667,10.416666666666666,212.29166666666666,197.66666666666666,28.7,11.0,19.4,43796.38,41204.31,0.0,25.679999999999996,1729.9854166666667,49.79541666666666,47.225833333333334,59.47875,34.025,53.52125,79.84625,9.762083333333335,3.9583333333333335
847,2023-03-24,19.066666666666666,42.333333333333336,4.6000000000000005,17.466666666666665,0.0,1015.2083333333334,787.0666666666666,20.875,0.0,11.583333333333334,15.041666666666666,6.191666666666666,8.229166666666666,193.25,169.5,28.2,11.6,19.1,43863.36000000001,39600.0,0.0,25.88,1357.1191666666666,33.775416666666665,37.29875,80.37666666666667,34.71958333333333,41.39416666666667,60.30583333333333,8.13,3.75
848,2023-03-25,19.379166666666666,42.25,5.1875,17.708333333333332,0.0375,1012.8333333333334,785.4499999999999,42.791666666666664,0.0,8.25,42.0,6.7875000000000005,8.375,220.25,185.33333333333334,28.2,11.4,19.4,43930.44,40056.3,2.0,25.23,1182.5770833333333,27.104583333333334,33.32333333333333,64.6775,32.46958333333333,34.36291666666667,49.714166666666664,8.155833333333334,3.375
849,2023-03-26,19.008333333333333,43.0,4.704166666666667,17.383333333333333,0.0,1012.8208333333333,785.1750000000001,46.791666666666664,0.041666666666666664,6.833333333333333,44.458333333333336,6.433333333333334,7.8125,188.16666666666666,98.875,28.2,10.800000000000002,19.0,43997.59,39628.66,0.0,25.74,1299.2625,30.095416666666665,36.550000000000004,71.15875,30.468333333333334,38.874583333333334,55.574999999999996,8.040833333333333,3.5416666666666665
850,2023-03-27,20.675,38.75,4.320833333333334,18.945833333333333,0.0,1012.6333333333333,786.1291666666666,37.541666666666664,0.0,6.291666666666667,36.666666666666664,6.466666666666666,8.204166666666667,213.54166666666666,189.29166666666666,29.5,12.0,20.7,44064.75,39696.9,0.0,25.26,1967.6679166666665,44.080000000000005,58.352916666666665,73.31375,46.55083333333334,62.74333333333333,83.85041666666667,10.297916666666667,4.375
851,2023-03-28,20.245833333333334,51.625,8.4125,19.2,0.029166666666666664,1014.3583333333332,787.2125,23.375,2.9583333333333335,11.083333333333334,16.375,8.129166666666666,10.245833333333334,235.16666666666666,258.7083333333333,28.899999999999995,13.5,20.2,44131.88,40807.87,1.0,23.98,1162.8270833333333,3.8408333333333338,50.14875,76.54208333333334,45.00125,48.00083333333333,63.51499999999999,6.260000000000001,3.9583333333333335
852,2023-03-29,17.8,69.16666666666667,11.129166666666668,17.829166666666666,0.16666666666666666,1017.3625000000001,787.9166666666666,56.958333333333336,25.416666666666668,15.541666666666666,29.041666666666668,5.95,8.716666666666667,202.54166666666666,198.625,25.8,13.4,17.8,44198.94999999999,39600.0,7.0,24.790000000000003,645.31875,1.2558333333333334,26.04125,69.23708333333333,32.01708333333333,16.489166666666666,19.428749999999997,1.2479166666666666,2.4583333333333335
853,2023-03-30,17.270833333333332,64.33333333333333,9.0875,16.783333333333335,0.0,1016.3291666666668,786.7333333333332,70.20833333333333,2.0,7.041666666666667,69.375,5.641666666666667,7.145833333333333,199.16666666666666,156.04166666666666,26.8,10.0,17.3,44265.88999999999,39600.0,0.0,25.149999999999995,1717.32875,33.062916666666666,45.32583333333333,69.65916666666666,37.26708333333333,55.9275,71.29708333333333,3.544166666666667,3.7916666666666665
854,2023-03-31,18.9375,48.291666666666664,6.291666666666667,17.745833333333334,0.0,1014.9625,786.7875,56.875,0.16666666666666666,3.5,52.541666666666664,6.070833333333333,8.825000000000001,227.08333333333334,206.0,27.899999999999995,11.1,18.9,44332.68,40081.24,0.0,27.209999999999997,1723.1695833333333,57.793749999999996,41.33416666666667,69.66041666666666,34.625,53.24916666666667,78.74958333333333,9.166666666666666,3.9583333333333335
855,2023-04-01,20.866666666666667,45.416666666666664,6.2,19.566666666666666,0.0,1014.9666666666667,788.0666666666666,13.75,0.0,6.541666666666667,6.75,7.479166666666667,10.670833333333334,213.29166666666666,218.125,30.399999999999995,12.199999999999998,20.9,44399.27,41411.65,0.0,27.649999999999995,1001.0808333333333,9.643333333333333,29.35875,117.04458333333334,43.24375,42.07375,50.22958333333333,4.017083333333333,4.0
856,2023-04-02,20.320833333333333,55.541666666666664,7.8625,19.412499999999998,0.004166666666666667,1015.7708333333334,788.3166666666666,23.833333333333332,6.25,4.625,13.208333333333334,8.120833333333334,11.416666666666666,219.33333333333334,221.08333333333334,29.0,12.199999999999998,20.3,44465.6,41376.11,1.0,27.31,896.4933333333333,12.337916666666667,26.4825,102.85708333333334,41.196666666666665,35.869166666666665,42.518750000000004,1.3475000000000001,3.5833333333333335
857,2023-04-03,22.391666666666666,35.958333333333336,4.629166666666666,20.787499999999998,0.0,1011.8249999999999,786.6416666666668,17.291666666666668,0.0,11.541666666666666,7.833333333333333,6.633333333333333,8.275,194.33333333333334,185.95833333333334,30.399999999999995,14.1,22.399999999999995,44531.63999999999,41495.13,0.0,26.87,1549.04375,26.710416666666664,44.9075,113.93416666666667,48.975,59.6475,75.12833333333333,7.076249999999999,4.375
858,2023-04-04,21.358333333333334,33.166666666666664,2.225,18.858333333333334,0.0,1010.4083333333333,784.85,62.541666666666664,0.0,1.9583333333333333,58.25,8.3125,10.5875,204.875,171.58333333333334,29.8,12.300000000000002,21.399999999999995,44597.34,41511.97,0.0,24.709999999999997,1576.8608333333334,43.501666666666665,43.51708333333334,58.02,39.01625,50.565416666666664,74.46791666666667,9.769583333333333,3.7083333333333335
859,2023-04-05,20.783333333333335,32.625,1.0333333333333334,18.291666666666668,0.0,1010.5166666666668,784.5458333333332,52.541666666666664,0.0,0.625,52.208333333333336,8.35,10.75,214.54166666666666,186.75,31.0,12.800000000000002,20.8,44662.65,40077.35,0.0,27.88,1550.5754166666666,46.02791666666667,39.42666666666667,59.00833333333333,44.04833333333334,48.82916666666667,73.14791666666666,10.476249999999999,3.7916666666666665
860,2023-04-06,20.662499999999998,45.875,4.7625,18.575,0.0,1012.4416666666666,785.9916666666667,14.916666666666666,9.416666666666666,2.3333333333333335,7.375,11.054166666666667,15.820833333333333,219.66666666666666,226.20833333333334,29.3,13.199999999999998,20.7,44727.53,41409.02,0.0,27.459999999999997,1355.8666666666666,24.194999999999997,44.975,70.30958333333334,47.23,47.39833333333333,66.34458333333333,7.49125,3.625
861,2023-04-07,19.841666666666665,52.625,7.691666666666666,18.474999999999998,0.0625,1013.9958333333334,786.6458333333334,23.458333333333332,7.166666666666667,14.625,3.125,9.566666666666666,14.095833333333333,230.33333333333334,237.45833333333334,27.600000000000005,13.199999999999998,19.8,44791.920000000006,41491.36,3.0,26.61,896.9116666666667,11.03375,29.685833333333335,69.005,36.326249999999995,26.30125,36.406666666666666,4.0529166666666665,2.875
862,2023-04-08,19.104166666666668,56.375,8.383333333333335,18.075,0.06666666666666667,1015.2166666666667,787.1166666666667,39.958333333333336,13.625,14.333333333333334,14.375,8.387500000000001,11.5625,275.9166666666667,275.5416666666667,27.8,13.6,19.1,44855.86000000001,41404.72,4.0,24.89,728.07125,1.3870833333333332,23.69333333333333,95.54875,45.91583333333333,30.42958333333333,35.9825,0.855,3.0833333333333335
863,2023-04-09,19.075,55.541666666666664,8.025,17.783333333333335,0.0,1016.0166666666668,787.7208333333333,34.583333333333336,1.0,19.125,18.791666666666668,8.9,12.129166666666668,230.54166666666666,205.95833333333334,26.2,11.6,19.1,44919.81,40743.37,0.0,25.3,897.0500000000001,12.959166666666667,25.065,91.02333333333333,31.759583333333335,33.437916666666666,41.22875,1.9795833333333333,3.3333333333333335
864,2023-04-10,21.3,35.0,5.4,19.2,0.0,1013.9,787.6,73.0,0.0,9.0,13.0,6.3,9.8,294.0,294.0,24.0,13.1,17.7,44983.8,36784.04,6.0,21.45,370.5,0.12,8.48,123.02,51.98,17.84,19.06,0.0,3.0
865,2023-04-11,15.843478260869563,70.43478260869566,10.01304347826087,14.947826086956523,0.29130434782608694,1019.2130434782609,788.0304347826087,71.78260869565217,30.043478260869566,20.782608695652176,45.91304347826087,7.921739130434782,11.326086956521738,267.7391304347826,277.9130434782609,21.1,12.6,16.0,45047.79,39820.42,13.0,20.82,545.9578260869565,3.5869565217391304,22.75782608695652,41.63130434782609,37.68,12.225217391304348,15.025217391304347,0.8630434782608696,2.217391304347826
866,2023-04-12,15.579166666666666,67.625,8.558333333333334,14.6625,0.008333333333333333,1017.1541666666667,786.2291666666666,43.958333333333336,20.458333333333332,20.791666666666668,16.041666666666668,7.133333333333333,10.120833333333334,232.0,240.625,23.100000000000005,10.5,15.6,45111.73,40783.95,2.0,25.790000000000003,889.6783333333333,11.205416666666666,36.552083333333336,54.6575,60.086666666666666,25.427916666666665,31.109583333333333,0.8624999999999999,2.7083333333333335
867,2023-04-13,16.270833333333332,57.125,6.683333333333334,14.737499999999999,0.1375,1012.9416666666666,783.4375,50.583333333333336,0.041666666666666664,17.25,44.291666666666664,7.7124999999999995,12.025,204.58333333333334,203.54166666666666,24.3,9.5,16.3,45175.579999999994,40902.12,2.0,24.959999999999997,1277.84375,31.660416666666666,36.13291666666667,42.62375,21.541666666666668,35.60166666666667,53.250416666666666,5.0125,3.125
868,2023-04-14,15.979166666666666,49.666666666666664,4.120833333333334,13.954166666666666,0.041666666666666664,1013.6,783.7291666666666,10.625,0.0,7.625,7.791666666666667,8.020833333333334,9.395833333333334,230.625,207.625,25.5,7.8,16.0,45239.30000000001,42323.61,1.0,26.61,1147.8070833333334,26.081666666666667,31.452916666666667,64.6425,30.534583333333334,33.45333333333333,47.64291666666667,6.788333333333333,3.2916666666666665
869,2023-04-15,17.095833333333335,40.083333333333336,1.8,14.795833333333334,0.0,1014.7458333333334,785.3791666666666,18.791666666666668,0.0,18.0,3.5416666666666665,7.416666666666667,9.466666666666667,219.95833333333334,149.83333333333334,26.0,8.2,17.1,45302.84,42352.21,0.0,26.61,1038.3541666666667,24.14,31.012083333333333,64.90041666666666,25.352083333333336,30.518333333333334,44.19708333333333,6.949583333333333,3.0416666666666665
870,2023-04-16,18.0,44.25,3.7416666666666667,15.912500000000001,0.0,1016.8208333333333,787.6125000000001,28.125,0.0,27.125,5.583333333333333,8.291666666666666,11.991666666666667,230.08333333333334,226.58333333333334,25.899999999999995,11.199999999999998,18.0,45366.15,42379.95,0.0,25.709999999999997,720.6999999999999,1.14375,24.47875,84.21041666666666,34.58375,23.85666666666667,29.044166666666666,3.2937499999999997,3.0
871,2023-04-17,16.662499999999998,54.833333333333336,6.329166666666667,14.658333333333333,0.016666666666666666,1018.4458333333333,787.975,33.166666666666664,9.583333333333334,24.375,1.5833333333333333,10.375,13.975,221.95833333333334,216.45833333333334,23.399999999999995,10.9,16.7,45429.19999999999,42042.37,2.0,24.149999999999995,686.2091666666666,5.149166666666667,19.537916666666668,87.98125,32.817083333333336,18.602916666666665,22.869583333333335,1.60125,2.625
872,2023-04-18,18.729166666666668,45.375,4.625,17.162499999999998,0.0,1013.7875,785.7458333333334,19.916666666666668,0.0,16.625,2.875,6.075,6.995833333333334,189.54166666666666,151.70833333333334,27.2,11.4,18.7,45491.920000000006,39146.25,0.0,25.37,1159.9054166666667,27.95,33.54916666666667,57.93083333333333,22.346666666666668,31.804583333333337,47.2175,5.114999999999999,3.0833333333333335
873,2023-04-19,19.920833333333334,36.791666666666664,2.766666666666667,17.724999999999998,0.0,1012.3666666666667,785.4250000000001,75.16666666666667,0.0,30.375,52.375,6.983333333333333,8.408333333333333,201.45833333333334,152.41666666666666,28.2,10.800000000000002,19.9,45554.29,39938.98,0.0,24.08,1332.91875,33.62291666666667,38.49458333333333,69.9475,28.697916666666668,39.782916666666665,55.79958333333334,7.749583333333334,3.4583333333333335
874,2023-04-20,20.320833333333333,38.333333333333336,3.6374999999999997,18.366666666666667,0.008333333333333333,1014.1791666666667,787.0958333333333,28.166666666666668,0.0,17.666666666666668,23.5,7.129166666666666,8.5625,218.33333333333334,187.75,29.899999999999995,11.699999999999998,20.3,45616.23,40616.8,1.0,25.92,1503.7066666666667,37.160000000000004,44.27458333333333,66.46666666666667,33.467083333333335,48.74541666666667,68.13041666666668,9.182916666666666,3.6666666666666665
875,2023-04-21,20.133333333333333,43.916666666666664,4.833333333333333,18.1375,0.0,1015.1125000000001,787.6916666666666,30.333333333333332,0.0,11.833333333333334,23.25,9.237499999999999,11.987499999999999,223.25,211.29166666666666,29.399999999999995,11.0,20.1,45677.71,41769.87,0.0,27.0,1418.8687499999999,34.79,42.7925,56.35666666666666,27.8275,43.45875,61.63375,7.714166666666666,3.4583333333333335
876,2023-04-22,19.95,50.333333333333336,7.3999999999999995,18.408333333333335,0.05416666666666667,1014.3083333333334,786.975,74.0,3.5833333333333335,16.583333333333332,70.91666666666667,9.016666666666667,13.35,217.45833333333334,227.875,27.399999999999995,12.800000000000002,19.9,45738.68,39060.49,3.0,22.540000000000003,874.1029166666667,12.20875,31.355833333333333,50.01291666666666,22.621666666666666,22.845416666666665,30.618333333333336,3.2412499999999995,2.4583333333333335
877,2023-04-23,19.291666666666668,47.166666666666664,5.866666666666667,17.441666666666666,0.041666666666666664,1012.9208333333332,785.4499999999999,58.875,0.0,22.25,47.125,8.595833333333333,11.770833333333334,186.5,163.33333333333334,26.7,11.1,19.3,45799.07,38690.43,3.0,24.850000000000005,936.82625,19.297916666666666,28.827916666666667,42.33541666666667,14.376666666666665,25.172916666666666,37.1975,4.227916666666666,2.6666666666666665
878,2023-04-24,19.675,45.083333333333336,4.95,17.579166666666666,0.0,1013.125,785.8625000000001,58.875,0.0,20.333333333333332,44.5,9.725,13.808333333333332,198.45833333333334,205.5,26.3,12.5,19.7,45858.86000000001,40822.97,0.0,25.3,804.1458333333334,6.557083333333334,30.36583333333333,53.31333333333333,30.595,24.01833333333333,32.72125,3.62375,2.5416666666666665
879,2023-04-25,20.758333333333333,34.333333333333336,2.033333333333333,18.320833333333333,0.0,1011.9916666666667,785.6875,78.66666666666667,0.0,26.708333333333332,58.291666666666664,8.983333333333333,12.729166666666666,204.875,197.375,30.3,12.0,20.8,45917.97,41708.32,0.0,27.59,1091.0625,31.260416666666668,27.136666666666667,59.708333333333336,23.874166666666667,30.5525,45.05833333333333,6.055416666666667,2.9166666666666665
880,2023-04-26,20.325,30.208333333333332,0.8125,17.504166666666666,0.0,1011.65,785.1458333333334,85.20833333333333,0.0,13.333333333333334,81.91666666666667,8.245833333333334,11.074999999999998,185.66666666666666,154.25,28.2,12.1,20.3,45976.36000000001,41725.64,0.0,23.89,1153.5083333333334,21.66,35.943333333333335,68.53666666666668,35.94708333333333,35.42583333333334,50.435,6.731249999999999,3.375
881,2023-04-27,20.466666666666665,29.625,0.5750000000000001,17.691666666666666,0.0,1010.8000000000001,784.5666666666666,90.0,0.0,26.75,86.58333333333333,8.395833333333334,11.15,197.70833333333334,158.25,29.7,11.6,20.5,46033.97,36802.82,0.0,23.790000000000003,1372.83375,32.17583333333334,42.15541666666667,62.79541666666666,30.77625,50.768750000000004,69.12833333333333,7.815416666666667,3.625
